country_iso,date,lat,lon,event,sub_event,fatalities
COD,2022-11-27,-1.6566,29.2085,Riots,Mob violence,1
COD,2022-11-27,-1.2497,29.0599,Strategic developments,Other,0
COD,2022-11-27,-1.0739,29.4272,Battles,Armed clash,10
COD,2022-11-27,-1.0787,29.4343,Battles,Armed clash,3
COD,2022-11-27,-0.0833,29.5167,Battles,Armed clash,0
COD,2022-11-27,-2.097,28.905,Riots,Mob violence,0
COD,2022-11-27,-1.2293,29.4065,Violence against civilians,Abduction/forced disappearance,0
COD,2022-11-27,-1.6473,29.1767,Riots,Mob violence,1
COD,2022-11-27,-1.6379,29.1823,Riots,Mob violence,1
COD,2022-11-27,-1.3714,29.4274,Battles,Armed clash,0
COD,2022-11-27,-1.8144,28.7365,Battles,Armed clash,1
COD,2022-11-27,-1.4018,29.3695,Battles,Armed clash,12
COD,2022-11-28,-1.2497,29.0599,Strategic developments,Change to group/activity,0
COD,2022-11-28,1.7604,30.0779,Violence against civilians,Attack,5
COD,2022-11-28,-3.6336,28.6998,Battles,Armed clash,0
COD,2022-11-29,-5.7998,19.3141,Riots,Mob violence,1
COD,2022-11-29,-1.6409,29.2127,Riots,Mob violence,1
COD,2022-11-29,-4.325,15.3222,Protests,Peaceful protest,0
COD,2022-11-29,-1.438,28.9807,Battles,Armed clash,7
COD,2022-11-29,0.937,29.8611,Violence against civilians,Attack,2
COD,2022-11-29,0.937,29.8611,Violence against civilians,Attack,1
COD,2022-11-29,-1.2497,29.0599,Strategic developments,Looting/property destruction,0
COD,2022-11-29,-1.3389,29.3683,Battles,Armed clash,0
COD,2022-11-29,-2.097,28.905,Riots,Mob violence,1
COD,2022-11-29,-1.2644,29.1265,Strategic developments,Change to group/activity,0
COD,2022-11-29,-1.2293,29.4065,Violence against civilians,Abduction/forced disappearance,0
COD,2022-11-29,0.1447,29.3352,Riots,Mob violence,1
COD,2022-11-29,0.3991,29.4356,Battles,Armed clash,1
COD,2022-11-29,-1.1718,29.4862,Battles,Armed clash,0
COD,2022-11-29,1.3651,29.764,Battles,Armed clash,0
COD,2022-11-29,-0.9081,29.203,Violence against civilians,Attack,0
COD,2022-11-29,-1.0025,29.2026,Battles,Non-state actor overtakes territory,131
COD,2022-11-30,-3.8701,28.781,Violence against civilians,Attack,3
COD,2022-11-30,-3.8701,28.781,Violence against civilians,Attack,4
COD,2022-11-30,0.142,29.291,Strategic developments,Change to group/activity,0
COD,2022-11-30,0.946,29.8626,Battles,Armed clash,0
COD,2022-11-30,0.946,29.8626,Battles,Armed clash,3
COD,2022-11-30,0.9806,29.8772,Battles,Armed clash,0
COD,2022-11-30,-1.0025,29.2026,Violence against civilians,Sexual violence,3
COD,2022-11-30,0.3555,29.6312,Violence against civilians,Attack,1
COD,2022-11-30,-0.9568,29.5295,Battles,Armed clash,0
COD,2022-12-01,-5.5635,29.3438,Protests,Peaceful protest,0
COD,2022-12-01,-7.3,27.4167,Protests,Peaceful protest,0
COD,2022-12-01,-3.182,16.2044,Battles,Armed clash,0
COD,2022-12-01,-7.0394,29.7645,Protests,Peaceful protest,0
COD,2022-12-01,-2.9437,25.9224,Riots,Mob violence,1
COD,2022-12-01,-5.3833,27.0,Protests,Peaceful protest,0
COD,2022-12-01,-4.325,15.3222,Strategic developments,Change to group/activity,0
COD,2022-12-01,-1.6566,29.2085,Protests,Protest with intervention,0
COD,2022-12-01,-2.4946,28.7722,Protests,Peaceful protest,0
COD,2022-12-01,-0.9843,29.1929,Battles,Armed clash,0
COD,2022-12-01,-3.9937,29.1057,Riots,Mob violence,2
COD,2022-12-01,-2.5,28.8667,Protests,Peaceful protest,0
COD,2022-12-01,-4.3132,29.0404,Riots,Mob violence,1
COD,2022-12-01,0.1564,29.2917,Violence against civilians,Attack,0
COD,2022-12-01,-0.9081,29.203,Battles,Armed clash,0
COD,2022-12-01,1.5871,30.2484,Violence against civilians,Attack,4
COD,2022-12-01,-3.2617,29.2011,Violence against civilians,Attack,1
COD,2022-12-01,0.5147,25.1896,Riots,Violent demonstration,0
COD,2022-12-02,-6.4162,20.8,Protests,Peaceful protest,0
COD,2022-12-02,-5.8958,22.4178,Riots,Violent demonstration,0
COD,2022-12-02,0.3222,29.2989,Violence against civilians,Abduction/forced disappearance,0
COD,2022-12-02,-4.3588,15.3308,Violence against civilians,Attack,12
COD,2022-12-02,0.4218,29.7092,Explosions/Remote violence,Remote explosive/landmine/IED,1
COD,2022-12-02,0.142,29.291,Strategic developments,Looting/property destruction,0
COD,2022-12-03,-3.7455,28.7404,Battles,Armed clash,0
COD,2022-12-03,-1.2497,29.0599,Strategic developments,Looting/property destruction,0
COD,2022-12-03,-1.2497,29.0599,Violence against civilians,Attack,1
COD,2022-12-03,-0.9843,29.1929,Battles,Armed clash,0
COD,2022-12-03,1.3601,29.0354,Violence against civilians,Attack,0
COD,2022-12-03,-1.5703,29.2806,Riots,Mob violence,1
COD,2022-12-03,-1.5703,29.2806,Strategic developments,Looting/property destruction,0
COD,2022-12-03,1.5667,30.25,Violence against civilians,Abduction/forced disappearance,0
COD,2022-12-03,1.5667,30.25,Violence against civilians,Abduction/forced disappearance,0
COD,2022-12-04,-6.4783,16.8173,Protests,Peaceful protest,0
COD,2022-12-04,-5.041,18.8162,Protests,Peaceful protest,0
COD,2022-12-04,1.426,27.6164,Protests,Peaceful protest,0
COD,2022-12-04,-6.1333,24.4833,Protests,Peaceful protest,0
COD,2022-12-04,-5.3665,12.9315,Protests,Peaceful protest,0
COD,2022-12-04,-5.8958,22.4178,Protests,Peaceful protest,0
COD,2022-12-04,-8.7386,24.9906,Protests,Peaceful protest,0
COD,2022-12-04,0.2333,25.5667,Protests,Peaceful protest,0
COD,2022-12-04,-4.62,15.1044,Protests,Peaceful protest,0
COD,2022-12-04,-3.5211,23.6005,Protests,Peaceful protest,0
COD,2022-12-04,1.0034,29.8899,Violence against civilians,Attack,2
COD,2022-12-04,-11.6596,27.4741,Protests,Peaceful protest,0
COD,2022-12-04,-4.325,15.3222,Protests,Peaceful protest,0
COD,2022-12-04,0.4966,29.4654,Protests,Peaceful protest,0
COD,2022-12-04,1.0058,29.9304,Violence against civilians,Attack,6
COD,2022-12-04,0.4966,29.4654,Strategic developments,Change to group/activity,0
COD,2022-12-04,1.0445,29.9184,Violence against civilians,Attack,1
COD,2022-12-04,-0.0833,29.5167,Strategic developments,Arrests,0
COD,2022-12-04,-3.3953,29.1378,Protests,Peaceful protest,0
COD,2022-12-04,0.142,29.291,Protests,Peaceful protest,0
COD,2022-12-04,-1.2017,29.4309,Violence against civilians,Attack,1
COD,2022-12-04,-3.0649,28.187,Protests,Peaceful protest,0
COD,2022-12-04,1.5667,30.25,Protests,Peaceful protest,0
COD,2022-12-04,-1.1869,29.4461,Strategic developments,Other,0
COD,2022-12-04,-1.1573,29.4314,Violence against civilians,Attack,0
COD,2022-12-04,0.5147,25.1896,Protests,Peaceful protest,0
COD,2022-12-05,-3.7263,17.9521,Violence against civilians,Attack,13
COD,2022-12-05,-11.6596,27.4741,Riots,Mob violence,2
COD,2022-12-05,-1.6566,29.2085,Protests,Peaceful protest,0
COD,2022-12-05,1.6118,30.2731,Battles,Armed clash,0
COD,2022-12-05,1.6221,30.2687,Battles,Armed clash,2
COD,2022-12-05,1.6221,30.2687,Battles,Armed clash,1
COD,2022-12-05,1.6,30.2562,Battles,Armed clash,0
COD,2022-12-05,1.0309,29.9584,Violence against civilians,Abduction/forced disappearance,0
COD,2022-12-05,1.0309,29.9584,Violence against civilians,Abduction/forced disappearance,0
COD,2022-12-05,-2.9952,29.0945,Violence against civilians,Abduction/forced disappearance,0
COD,2022-12-05,1.3487,29.4961,Battles,Armed clash,2
COD,2022-12-06,-1.1298,29.0377,Strategic developments,Change to group/activity,0
COD,2022-12-06,-12.4267,28.3448,Riots,Mob violence,0
COD,2022-12-06,-1.2497,29.0599,Battles,Armed clash,0
COD,2022-12-06,0.399,29.5743,Violence against civilians,Attack,1
COD,2022-12-06,1.6118,30.2731,Battles,Armed clash,0
COD,2022-12-06,1.0723,29.9249,Violence against civilians,Attack,1
COD,2022-12-06,0.3647,29.7093,Violence against civilians,Attack,0
COD,2022-12-06,0.0077,29.2478,Battles,Armed clash,0
COD,2022-12-06,1.6221,30.2687,Battles,Armed clash,2
COD,2022-12-06,1.6221,30.2687,Battles,Armed clash,1
COD,2022-12-06,-1.3293,29.0281,Strategic developments,Change to group/activity,0
COD,2022-12-06,-1.2057,29.0897,Battles,Armed clash,0
COD,2022-12-06,0.1447,29.3352,Riots,Mob violence,2
COD,2022-12-06,1.6,30.2562,Battles,Armed clash,0
COD,2022-12-06,-0.9081,29.203,Battles,Armed clash,1
COD,2022-12-06,-1.6336,29.2364,Violence against civilians,Attack,2
COD,2022-12-06,-4.1059,29.0954,Strategic developments,Looting/property destruction,0
COD,2022-12-07,-10.4833,25.5333,Protests,Peaceful protest,0
COD,2022-12-07,2.15,21.5167,Protests,Peaceful protest,0
COD,2022-12-07,2.1833,22.4667,Protests,Peaceful protest,0
COD,2022-12-07,1.5069,21.0726,Protests,Peaceful protest,0
COD,2022-12-07,-4.2031,29.0428,Violence against civilians,Attack,0
COD,2022-12-08,-4.6904,27.6915,Strategic developments,Other,0
COD,2022-12-08,-3.9799,16.3187,Battles,Armed clash,6
COD,2022-12-08,-7.2226,20.8981,Strategic developments,Other,1
COD,2022-12-08,-1.2057,29.0897,Violence against civilians,Attack,1
COD,2022-12-09,2.0312,30.7225,Violence against civilians,Sexual violence,0
COD,2022-12-09,1.6466,30.2864,Violence against civilians,Attack,1
COD,2022-12-09,2.0077,30.6549,Violence against civilians,Sexual violence,0
COD,2022-12-09,2.0163,30.0576,Violence against civilians,Attack,1
COD,2022-12-09,-4.2022,29.0359,Riots,Mob violence,1
COD,2022-12-09,0.326,29.6928,Battles,Armed clash,0
COD,2022-12-09,-1.4131,29.3731,Strategic developments,Other,0
COD,2022-12-09,-1.3714,29.4274,Strategic developments,Other,0
COD,2022-12-09,-1.6143,29.2573,Riots,Mob violence,1
COD,2022-12-09,0.5147,25.1896,Riots,Mob violence,0
COD,2022-12-10,-5.8958,22.4178,Riots,Mob violence,0
COD,2022-12-10,-5.8958,22.4178,Riots,Mob violence,0
COD,2022-12-10,-4.8667,16.9833,Strategic developments,Non-violent transfer of territory,0
COD,2022-12-10,-4.8667,16.9833,Strategic developments,Change to group/activity,0
COD,2022-12-10,-0.3613,29.1494,Strategic developments,Change to group/activity,0
COD,2022-12-10,1.0445,29.9184,Violence against civilians,Attack,1
COD,2022-12-10,1.0375,29.9341,Violence against civilians,Attack,1
COD,2022-12-10,1.1,29.9167,Strategic developments,Other,0
COD,2022-12-10,1.0756,29.5881,Strategic developments,Change to group/activity,0
COD,2022-12-10,2.0619,30.724,Violence against civilians,Attack,2
COD,2022-12-10,1.6667,30.4333,Battles,Armed clash,5
COD,2022-12-10,-0.0367,29.5261,Battles,Armed clash,0
COD,2022-12-10,-1.2644,29.1265,Strategic developments,Looting/property destruction,0
COD,2022-12-10,1.6504,30.3463,Violence against civilians,Attack,10
COD,2022-12-10,2.0163,30.0576,Battles,Armed clash,5
COD,2022-12-11,-5.8958,22.4178,Riots,Mob violence,0
COD,2022-12-11,-5.9275,12.3715,Riots,Mob violence,2
COD,2022-12-11,-1.5744,29.1885,Battles,Armed clash,0
COD,2022-12-11,1.4141,30.4509,Strategic developments,Looting/property destruction,0
COD,2022-12-11,1.0497,29.9277,Battles,Armed clash,28
COD,2022-12-11,-1.3389,29.3683,Strategic developments,Other,0
COD,2022-12-11,-1.2108,29.2758,Strategic developments,Change to group/activity,0
COD,2022-12-11,1.6667,30.4333,Battles,Armed clash,4
COD,2022-12-11,-0.0367,29.5261,Battles,Armed clash,1
COD,2022-12-11,2.0163,30.0576,Battles,Armed clash,4
COD,2022-12-11,-1.2981,29.5958,Violence against civilians,Sexual violence,0
COD,2022-12-11,-1.3714,29.4274,Strategic developments,Looting/property destruction,0
COD,2022-12-11,1.3651,29.764,Strategic developments,Looting/property destruction,0
COD,2022-12-11,-2.4998,28.8602,Riots,Mob violence,1
COD,2022-12-12,-1.4667,26.45,Protests,Protest with intervention,0
COD,2022-12-12,-5.3833,27.0,Protests,Peaceful protest,0
COD,2022-12-12,1.1815,29.6895,Battles,Armed clash,0
COD,2022-12-12,-1.5219,29.2496,Strategic developments,Other,0
COD,2022-12-12,1.0497,29.9277,Battles,Armed clash,2
COD,2022-12-12,-1.3389,29.3683,Strategic developments,Other,0
COD,2022-12-12,1.3601,29.0354,Violence against civilians,Attack,2
COD,2022-12-12,0.142,29.291,Battles,Armed clash,0
COD,2022-12-12,-1.1869,29.4461,Strategic developments,Other,0
COD,2022-12-12,-1.2981,29.5958,Strategic developments,Other,0
COD,2022-12-12,-1.3714,29.4274,Violence against civilians,Attack,3
COD,2022-12-12,0.153,29.4829,Violence against civilians,Attack,4
COD,2022-12-12,1.5667,30.25,Strategic developments,Looting/property destruction,0
COD,2022-12-13,-6.4162,20.8,Protests,Peaceful protest,0
COD,2022-12-13,-6.4162,20.8,Riots,Mob violence,0
COD,2022-12-13,-4.1274,29.2118,Strategic developments,Looting/property destruction,0
COD,2022-12-13,0.967,29.6073,Battles,Armed clash,10
COD,2022-12-13,-1.3714,29.4274,Strategic developments,Other,0
COD,2022-12-13,-1.2981,29.5958,Violence against civilians,Attack,2
COD,2022-12-13,-1.4823,29.346,Strategic developments,Other,0
COD,2022-12-14,0.3606,29.7119,Battles,Armed clash,3
COD,2022-12-14,0.4966,29.4654,Battles,Armed clash,1
COD,2022-12-14,0.4218,29.7092,Battles,Armed clash,0
COD,2022-12-14,0.967,29.6073,Explosions/Remote violence,Remote explosive/landmine/IED,0
COD,2022-12-14,1.0756,29.5881,Violence against civilians,Attack,5
COD,2022-12-14,1.144,29.6624,Violence against civilians,Attack,5
COD,2022-12-14,1.144,29.6624,Violence against civilians,Attack,5
COD,2022-12-14,0.4367,29.3247,Violence against civilians,Abduction/forced disappearance,0
COD,2022-12-14,1.9369,30.0458,Violence against civilians,Attack,5
COD,2022-12-14,0.3491,29.6421,Violence against civilians,Attack,1
COD,2022-12-14,-4.1059,29.0954,Strategic developments,Other,0
COD,2022-12-15,-5.8958,22.4178,Protests,Protest with intervention,0
COD,2022-12-15,-5.8958,22.4178,Protests,Peaceful protest,0
COD,2022-12-15,-3.7263,17.9521,Strategic developments,Other,0
COD,2022-12-15,-5.3833,27.0,Strategic developments,Looting/property destruction,0
COD,2022-12-15,2.5469,30.5919,Violence against civilians,Attack,0
COD,2022-12-15,2.1661,31.0461,Violence against civilians,Attack,0
COD,2022-12-15,2.2185,31.1121,Violence against civilians,Attack,0
COD,2022-12-15,2.2185,31.1121,Violence against civilians,Attack,0
COD,2022-12-15,-1.4,28.8167,Violence against civilians,Attack,10
COD,2022-12-15,-3.3953,29.1378,Violence against civilians,Attack,0
COD,2022-12-15,2.284,30.6018,Strategic developments,Looting/property destruction,0
COD,2022-12-15,2.284,30.6018,Violence against civilians,Attack,12
COD,2022-12-15,-4.7656,28.699,Strategic developments,Non-violent transfer of territory,0
COD,2022-12-16,-5.8373,13.45,Protests,Peaceful protest,0
COD,2022-12-16,-4.1902,15.6961,Strategic developments,Disrupted weapons use,0
COD,2022-12-16,-1.2497,29.0599,Battles,Armed clash,0
COD,2022-12-16,-1.2497,29.0599,Strategic developments,Change to group/activity,0
COD,2022-12-16,-1.4,28.8167,Strategic developments,Other,0
COD,2022-12-16,-1.2543,29.1609,Battles,Armed clash,0
COD,2022-12-16,-1.2543,29.1609,Battles,Armed clash,0
COD,2022-12-16,1.3601,29.0354,Violence against civilians,Abduction/forced disappearance,0
COD,2022-12-16,1.3601,29.0354,Violence against civilians,Abduction/forced disappearance,0
COD,2022-12-16,-1.2057,29.0897,Battles,Armed clash,0
COD,2022-12-16,1.3621,29.784,Battles,Armed clash,0
COD,2022-12-17,-5.8958,22.4178,Riots,Violent demonstration,0
COD,2022-12-17,-1.2407,29.2116,Battles,Armed clash,0
COD,2022-12-17,2.5321,30.6127,Battles,Armed clash,1
COD,2022-12-17,2.5321,30.6127,Battles,Armed clash,0
COD,2022-12-17,-1.03,29.4377,Battles,Armed clash,3
COD,2022-12-17,-1.2252,29.2047,Battles,Armed clash,0
COD,2022-12-17,-1.2252,29.2047,Battles,Armed clash,0
COD,2022-12-17,2.5495,30.5077,Battles,Armed clash,1
COD,2022-12-17,1.0497,29.9277,Explosions/Remote violence,Shelling/artillery/missile attack,0
COD,2022-12-17,-1.2644,29.1265,Battles,Armed clash,0
COD,2022-12-17,-1.2057,29.0897,Battles,Government regains territory,0
COD,2022-12-17,0.8791,29.6771,Violence against civilians,Attack,1
COD,2022-12-17,0.8978,29.6899,Violence against civilians,Attack,1
COD,2022-12-17,0.8791,29.6771,Violence against civilians,Attack,2
COD,2022-12-17,0.8791,29.6771,Violence against civilians,Attack,3
COD,2022-12-17,1.5667,30.25,Riots,Mob violence,0
COD,2022-12-17,-1.1869,29.4461,Battles,Armed clash,0
COD,2022-12-17,-1.6143,29.2573,Battles,Armed clash,1
COD,2022-12-18,-4.3833,15.45,Strategic developments,Other,0
COD,2022-12-18,-1.2252,29.2047,Battles,Armed clash,0
COD,2022-12-18,1.0756,29.5881,Violence against civilians,Attack,0
COD,2022-12-18,1.0609,29.4667,Strategic developments,Change to group/activity,0
COD,2022-12-18,-1.4,28.8167,Strategic developments,Agreement,0
COD,2022-12-18,-1.2644,29.1265,Battles,Armed clash,0
COD,2022-12-18,0.4966,29.4654,Violence against civilians,Attack,1
COD,2022-12-18,0.8791,29.6771,Violence against civilians,Attack,1
COD,2022-12-18,0.8978,29.6899,Violence against civilians,Attack,1
COD,2022-12-18,0.8791,29.6771,Violence against civilians,Attack,1
COD,2022-12-18,0.8791,29.6771,Violence against civilians,Attack,4
COD,2022-12-18,-1.4131,29.3731,Violence against civilians,Attack,6
COD,2022-12-19,-6.4162,20.8,Riots,Mob violence,0
COD,2022-12-19,-1.2407,29.2116,Battles,Armed clash,0
COD,2022-12-19,-1.2108,29.2758,Battles,Armed clash,0
COD,2022-12-19,-1.2391,29.2041,Battles,Armed clash,0
COD,2022-12-19,-1.2391,29.2041,Battles,Armed clash,0
COD,2022-12-19,1.0756,29.5881,Violence against civilians,Attack,6
COD,2022-12-19,1.0756,29.5881,Violence against civilians,Attack,6
COD,2022-12-19,2.2954,30.6228,Violence against civilians,Attack,9
COD,2022-12-19,-3.9343,28.7302,Battles,Armed clash,1
COD,2022-12-20,-6.4162,20.8,Riots,Mob violence,0
COD,2022-12-20,-5.937,29.1785,Riots,Mob violence,8
COD,2022-12-20,-4.8667,16.9833,Battles,Government regains territory,0
COD,2022-12-20,-4.3415,28.2844,Violence against civilians,Abduction/forced disappearance,0
COD,2022-12-20,-3.182,16.2044,Violence against civilians,Attack,4
COD,2022-12-20,2.5184,30.5174,Battles,Armed clash,4
COD,2022-12-20,2.5461,30.5005,Battles,Armed clash,8
COD,2022-12-20,2.5461,30.5005,Battles,Armed clash,4
COD,2022-12-20,0.4627,29.2116,Violence against civilians,Attack,0
COD,2022-12-20,-1.3439,29.3594,Strategic developments,Other,5
COD,2022-12-20,-3.7848,29.0946,Violence against civilians,Abduction/forced disappearance,0
COD,2022-12-20,-3.0829,29.0795,Violence against civilians,Abduction/forced disappearance,0
COD,2022-12-21,-1.6405,29.2056,Riots,Mob violence,1
COD,2022-12-21,-1.5859,29.2508,Violence against civilians,Abduction/forced disappearance,0
COD,2022-12-21,2.5184,30.5174,Battles,Armed clash,4
COD,2022-12-21,-4.6959,28.6662,Battles,Armed clash,1
COD,2022-12-21,2.5461,30.5005,Battles,Armed clash,8
COD,2022-12-21,2.5461,30.5005,Battles,Armed clash,4
COD,2022-12-21,2.2999,30.9918,Violence against civilians,Attack,0
COD,2022-12-22,-3.6669,29.1433,Riots,Mob violence,1
COD,2022-12-22,-1.2407,29.2116,Strategic developments,Looting/property destruction,0
COD,2022-12-22,-2.9437,25.9224,Riots,Mob violence,0
COD,2022-12-22,-3.175,28.1869,Violence against civilians,Attack,0
COD,2022-12-22,-1.2497,29.0599,Battles,Armed clash,0
COD,2022-12-22,-1.272,29.423,Battles,Armed clash,0
COD,2022-12-22,-1.272,29.423,Battles,Armed clash,0
COD,2022-12-22,-1.2391,29.2041,Strategic developments,Looting/property destruction,0
COD,2022-12-22,-3.6894,28.8373,Strategic developments,Non-violent transfer of territory,0
COD,2022-12-22,1.3952,29.3582,Battles,Armed clash,2
COD,2022-12-22,1.5667,30.25,Strategic developments,Change to group/activity,0
COD,2022-12-22,-1.1573,29.4314,Battles,Armed clash,1
COD,2022-12-22,-1.15,29.45,Violence against civilians,Attack,0
COD,2022-12-22,-2.4713,28.8276,Battles,Armed clash,1
COD,2022-12-23,1.3839,30.3919,Violence against civilians,Abduction/forced disappearance,0
COD,2022-12-23,-1.2407,29.2116,Violence against civilians,Abduction/forced disappearance,0
COD,2022-12-23,-0.5691,29.6036,Battles,Armed clash,2
COD,2022-12-23,-4.325,15.3222,Protests,Peaceful protest,0
COD,2022-12-23,0.4119,29.5833,Violence against civilians,Attack,2
COD,2022-12-23,0.4119,29.5833,Battles,Armed clash,2
COD,2022-12-23,-1.2644,29.1265,Strategic developments,Headquarters or base established,0
COD,2022-12-23,-3.3953,29.1378,Violence against civilians,Attack,2
COD,2022-12-23,1.7294,30.3126,Violence against civilians,Abduction/forced disappearance,0
COD,2022-12-23,-1.1573,29.4314,Violence against civilians,Attack,1
COD,2022-12-23,1.5667,30.25,Riots,Mob violence,0
COD,2022-12-23,-1.4823,29.346,Strategic developments,Non-violent transfer of territory,0
COD,2022-12-24,2.15,21.5167,Riots,Mob violence,1
COD,2022-12-24,1.1629,23.5676,Riots,Mob violence,0
COD,2022-12-24,-1.5744,29.1885,Battles,Armed clash,0
COD,2022-12-24,-1.5859,29.2508,Violence against civilians,Attack,1
COD,2022-12-24,-1.2108,29.2758,Strategic developments,Change to group/activity,0
COD,2022-12-24,2.5472,30.4372,Violence against civilians,Abduction/forced disappearance,0
COD,2022-12-24,2.5184,30.5174,Violence against civilians,Abduction/forced disappearance,0
COD,2022-12-24,2.5824,30.5077,Violence against civilians,Abduction/forced disappearance,0
COD,2022-12-24,-3.3953,29.1378,Riots,Mob violence,0
COD,2022-12-24,0.0529,29.4986,Strategic developments,Looting/property destruction,0
COD,2022-12-24,2.2199,30.7319,Violence against civilians,Attack,2
COD,2022-12-24,-1.0025,29.2026,Strategic developments,Change to group/activity,0
COD,2022-12-24,-1.0826,29.2271,Strategic developments,Change to group/activity,0
COD,2022-12-24,-1.1869,29.4461,Strategic developments,Looting/property destruction,0
COD,2022-12-25,-1.5219,29.2496,Strategic developments,Change to group/activity,0
COD,2022-12-25,-1.6416,29.2454,Riots,Mob violence,1
COD,2022-12-25,-3.3425,29.155,Strategic developments,Looting/property destruction,0
COD,2022-12-25,-1.2644,29.1265,Battles,Armed clash,0
COD,2022-12-25,-3.433,29.0121,Violence against civilians,Attack,1
COD,2022-12-25,-3.0883,29.079,Violence against civilians,Abduction/forced disappearance,0
COD,2022-12-25,-3.08,29.1017,Strategic developments,Looting/property destruction,0
COD,2022-12-25,-1.4823,29.346,Strategic developments,Other,0
COD,2022-12-25,-1.6301,29.2549,Riots,Mob violence,1
COD,2022-12-25,-1.6143,29.2573,Riots,Mob violence,1
COD,2022-12-26,-4.9788,28.7496,Battles,Armed clash,1
COD,2022-12-26,-8.4716,28.8966,Strategic developments,Other,0
COD,2022-12-26,-1.5744,29.1885,Battles,Armed clash,0
COD,2022-12-26,-1.2108,29.2758,Battles,Armed clash,0
COD,2022-12-26,-3.3953,29.1378,Violence against civilians,Attack,1
COD,2022-12-26,-0.4167,28.85,Battles,Armed clash,2
COD,2022-12-26,-1.4823,29.346,Violence against civilians,Attack,0
COD,2022-12-27,-3.4348,17.2619,Strategic developments,Change to group/activity,0
COD,2022-12-27,-3.4348,17.2619,Strategic developments,Change to group/activity,0
COD,2022-12-27,2.5833,30.55,Strategic developments,Change to group/activity,0
COD,2022-12-27,-3.0883,29.079,Strategic developments,Looting/property destruction,0
COD,2022-12-27,-3.2739,29.1611,Violence against civilians,Attack,1
COD,2022-12-27,-1.4823,29.346,Strategic developments,Other,0
COD,2022-12-28,1.1815,29.6895,Battles,Armed clash,1
COD,2022-12-28,-4.325,15.3222,Strategic developments,Other,0
COD,2022-12-28,1.0497,29.9277,Strategic developments,Agreement,0
COD,2022-12-28,0.4966,29.4654,Strategic developments,Change to group/activity,0
COD,2022-12-28,2.5824,30.5077,Violence against civilians,Attack,12
COD,2022-12-28,1.9309,30.5156,Violence against civilians,Attack,2
COD,2022-12-28,-1.2644,29.1265,Battles,Armed clash,0
COD,2022-12-28,-3.9343,28.7302,Battles,Armed clash,0
COD,2022-12-29,-6.4162,20.8,Protests,Protest with intervention,0
COD,2022-12-29,-3.182,16.2044,Strategic developments,Agreement,0
COD,2022-12-29,-1.2108,29.2758,Battles,Armed clash,13
COD,2022-12-29,-0.0367,29.5261,Battles,Government regains territory,8
COD,2022-12-29,-1.2644,29.1265,Battles,Armed clash,0
COD,2022-12-29,0.142,29.291,Violence against civilians,Attack,2
COD,2022-12-29,-3.9343,28.7302,Battles,Armed clash,10
COD,2022-12-30,-8.6436,27.3509,Strategic developments,Change to group/activity,0
COD,2022-12-30,-5.645,19.0741,Protests,Excessive force against protesters,1
COD,2022-12-30,0.3833,29.3667,Strategic developments,Looting/property destruction,0
COD,2022-12-30,-1.438,28.9807,Strategic developments,Looting/property destruction,0
COD,2022-12-30,-1.6566,29.2085,Violence against civilians,Attack,0
COD,2022-12-30,2.5801,30.5913,Violence against civilians,Attack,2
COD,2022-12-30,1.2598,30.4606,Battles,Armed clash,5
COD,2022-12-30,-1.2644,29.1265,Battles,Armed clash,2
COD,2022-12-30,-1.3293,29.0281,Strategic developments,Looting/property destruction,0
COD,2022-12-30,-1.2057,29.0897,Battles,Armed clash,0
COD,2022-12-30,-1.2057,29.0897,Battles,Armed clash,0
COD,2022-12-30,-1.2057,29.0897,Battles,Armed clash,0
COD,2022-12-30,1.9017,30.6981,Violence against civilians,Attack,6
COD,2022-12-30,1.9017,30.6981,Violence against civilians,Attack,5
COD,2022-12-30,2.2999,30.9918,Strategic developments,Looting/property destruction,0
COD,2022-12-30,-3.6073,28.709,Strategic developments,Looting/property destruction,0
COD,2022-12-31,-3.4497,28.4476,Violence against civilians,Abduction/forced disappearance,0
COD,2022-12-31,-3.5301,28.848,Strategic developments,Agreement,0
COD,2022-12-31,-1.4841,29.0588,Battles,Armed clash,0
COD,2022-12-31,-1.4724,29.0655,Battles,Armed clash,0
COD,2022-12-31,-1.4724,29.0655,Battles,Armed clash,0
COD,2022-12-31,1.7456,30.5482,Riots,Mob violence,3
COD,2022-12-31,-1.4823,29.346,Strategic developments,Other,0
COD,2023-01-01,-4.1309,16.4558,Violence against civilians,Attack,3
COD,2023-01-01,4.35,28.6166,Strategic developments,Change to group/activity,0
COD,2023-01-01,-1.4006,29.0191,Violence against civilians,Attack,1
COD,2023-01-01,-1.4724,29.0655,Battles,Armed clash,0
COD,2023-01-01,-1.2382,29.3991,Violence against civilians,Sexual violence,0
COD,2023-01-01,0.3924,29.66,Battles,Armed clash,2
COD,2023-01-01,-0.9941,29.4457,Battles,Non-state actor overtakes territory,0
COD,2023-01-01,-1.4011,28.595,Battles,Armed clash,0
COD,2023-01-01,0.8519,29.6124,Battles,Armed clash,0
COD,2023-01-01,1.4384,30.0001,Strategic developments,Looting/property destruction,0
COD,2023-01-02,-3.5802,28.6714,Battles,Armed clash,0
COD,2023-01-02,0.3739,29.4371,Battles,Armed clash,0
COD,2023-01-02,-1.2497,29.0599,Battles,Armed clash,0
