Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","01701","Beans, dry","2013","2013","7021","Annual value","USD","1528","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","01701","Beans, dry","2014","2014","7021","Annual value","USD","1460.1","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","01212","Cabbages","2013","2013","7021","Annual value","USD","449.1","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","01212","Cabbages","2014","2014","7021","Annual value","USD","441","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2013","2013","7021","Annual value","USD","387.7","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2014","2014","7021","Annual value","USD","384.8","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0118","Millet","2013","2013","7021","Annual value","USD","282.8","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0118","Millet","2014","2014","7021","Annual value","USD","251.4","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","01510","Potatoes","2013","2013","7021","Annual value","USD","445.5","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","01510","Potatoes","2014","2014","7021","Annual value","USD","422.2","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2013","2013","7021","Annual value","USD","518","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2014","2014","7021","Annual value","USD","508.6","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0113","Rice","2013","2013","7021","Annual value","USD","430","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0113","Rice","2014","2014","7021","Annual value","USD","422.2","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0114","Sorghum","2013","2013","7021","Annual value","USD","314","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0114","Sorghum","2014","2014","7021","Annual value","USD","308.3","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0141","Soya beans","2013","2013","7021","Annual value","USD","1036.1","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","0141","Soya beans","2014","2014","7021","Annual value","USD","1017.3","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","01234","Tomatoes","2013","2013","7021","Annual value","USD","288.2","A","Official figure"
"PP","Producer Prices","024","Angola","5532","Producer Price (USD/tonne)","01234","Tomatoes","2014","2014","7021","Annual value","USD","274.7","A","Official figure"
"PP","Producer Prices","072","Botswana","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2013","2013","7021","Annual value","USD","395.3","A","Official figure"
"PP","Producer Prices","072","Botswana","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2014","2014","7021","Annual value","USD","240.6","A","Official figure"
"PP","Producer Prices","072","Botswana","5532","Producer Price (USD/tonne)","0118","Millet","2013","2013","7021","Annual value","USD","734.6","A","Official figure"
"PP","Producer Prices","072","Botswana","5532","Producer Price (USD/tonne)","0118","Millet","2014","2014","7021","Annual value","USD","650.6","A","Official figure"
"PP","Producer Prices","072","Botswana","5532","Producer Price (USD/tonne)","0114","Sorghum","2013","2013","7021","Annual value","USD","403.6","A","Official figure"
"PP","Producer Prices","072","Botswana","5532","Producer Price (USD/tonne)","0114","Sorghum","2014","2014","7021","Annual value","USD","589.3","A","Official figure"
"PP","Producer Prices","426","Lesotho","5532","Producer Price (USD/tonne)","01701","Beans, dry","2020","2020","7021","Annual value","USD","1214.1","A","Official figure"
"PP","Producer Prices","426","Lesotho","5532","Producer Price (USD/tonne)","01701","Beans, dry","2021","2021","7021","Annual value","USD","1285.6","A","Official figure"
"PP","Producer Prices","426","Lesotho","5532","Producer Price (USD/tonne)","01701","Beans, dry","2022","2022","7021","Annual value","USD","1283.9","A","Official figure"
"PP","Producer Prices","426","Lesotho","5532","Producer Price (USD/tonne)","01701","Beans, dry","2023","2023","7021","Annual value","USD","284.6","A","Official figure"
"PP","Producer Prices","426","Lesotho","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2020","2020","7021","Annual value","USD","183.3","A","Official figure"
"PP","Producer Prices","426","Lesotho","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2021","2021","7021","Annual value","USD","222.6","A","Official figure"
"PP","Producer Prices","426","Lesotho","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2022","2022","7021","Annual value","USD","237.8","A","Official figure"
"PP","Producer Prices","426","Lesotho","5532","Producer Price (USD/tonne)","01510","Potatoes","2020","2020","7021","Annual value","USD","528.4","A","Official figure"
"PP","Producer Prices","426","Lesotho","5532","Producer Price (USD/tonne)","01510","Potatoes","2021","2021","7021","Annual value","USD","470.2","A","Official figure"
"PP","Producer Prices","426","Lesotho","5532","Producer Price (USD/tonne)","01510","Potatoes","2022","2022","7021","Annual value","USD","462.6","A","Official figure"
"PP","Producer Prices","426","Lesotho","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2021","2021","7021","Annual value","USD","1105","A","Official figure"
"PP","Producer Prices","426","Lesotho","5532","Producer Price (USD/tonne)","02211","Raw milk of cattle","2022","2022","7021","Annual value","USD","1065.9","A","Official figure"
"PP","Producer Prices","426","Lesotho","5532","Producer Price (USD/tonne)","0114","Sorghum","2020","2020","7021","Annual value","USD","160.9","A","Official figure"
"PP","Producer Prices","426","Lesotho","5532","Producer Price (USD/tonne)","0114","Sorghum","2021","2021","7021","Annual value","USD","267.3","A","Official figure"
"PP","Producer Prices","426","Lesotho","5532","Producer Price (USD/tonne)","0114","Sorghum","2022","2022","7021","Annual value","USD","369.8","I","Imputed value"
"PP","Producer Prices","426","Lesotho","5532","Producer Price (USD/tonne)","0114","Sorghum","2023","2023","7021","Annual value","USD","492.6","A","Official figure"
"PP","Producer Prices","426","Lesotho","5532","Producer Price (USD/tonne)","0111","Wheat","2020","2020","7021","Annual value","USD","316.3","A","Official figure"
"PP","Producer Prices","426","Lesotho","5532","Producer Price (USD/tonne)","0111","Wheat","2021","2021","7021","Annual value","USD","395.2","A","Official figure"
"PP","Producer Prices","426","Lesotho","5532","Producer Price (USD/tonne)","0111","Wheat","2022","2022","7021","Annual value","USD","387.6","A","Official figure"
"PP","Producer Prices","426","Lesotho","5532","Producer Price (USD/tonne)","0111","Wheat","2023","2023","7021","Annual value","USD","345","A","Official figure"
"PP","Producer Prices","450","Madagascar","5532","Producer Price (USD/tonne)","0113","Rice","2019","2019","7021","Annual value","USD","267","A","Official figure"
"PP","Producer Prices","450","Madagascar","5532","Producer Price (USD/tonne)","0113","Rice","2021","2021","7021","Annual value","USD","347.3","A","Official figure"
"PP","Producer Prices","450","Madagascar","5532","Producer Price (USD/tonne)","0113","Rice","2022","2022","7021","Annual value","USD","336.2","A","Official figure"
"PP","Producer Prices","450","Madagascar","5532","Producer Price (USD/tonne)","0113","Rice","2023","2023","7021","Annual value","USD","325.5","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","01701","Beans, dry","2013","2013","7021","Annual value","USD","986.5","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","01701","Beans, dry","2014","2014","7021","Annual value","USD","1144.8","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","01701","Beans, dry","2015","2015","7021","Annual value","USD","1117.1","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","01701","Beans, dry","2016","2016","7021","Annual value","USD","1004.7","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","01701","Beans, dry","2017","2017","7021","Annual value","USD","982.6","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","01212","Cabbages","2013","2013","7021","Annual value","USD","326.2","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","01212","Cabbages","2014","2014","7021","Annual value","USD","342.5","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","01212","Cabbages","2015","2015","7021","Annual value","USD","373.3","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","01212","Cabbages","2016","2016","7021","Annual value","USD","339.7","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","01212","Cabbages","2017","2017","7021","Annual value","USD","329","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","01706","Cow peas, dry","2013","2013","7021","Annual value","USD","614.6","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","01706","Cow peas, dry","2014","2014","7021","Annual value","USD","670.9","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","01706","Cow peas, dry","2015","2015","7021","Annual value","USD","712.6","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","01706","Cow peas, dry","2016","2016","7021","Annual value","USD","687","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","01706","Cow peas, dry","2017","2017","7021","Annual value","USD","618.4","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2013","2013","7021","Annual value","USD","292.7","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2014","2014","7021","Annual value","USD","225.5","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2015","2015","7021","Annual value","USD","240.3","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2016","2016","7021","Annual value","USD","302.4","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2017","2017","7021","Annual value","USD","177.2","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2013","2013","7021","Annual value","USD","3070.1","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","7021","Annual value","USD","3761.6","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2015","2015","7021","Annual value","USD","3009.4","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2016","2016","7021","Annual value","USD","2328.3","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2017","2017","7021","Annual value","USD","3190.5","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2013","2013","7021","Annual value","USD","5478.2","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2013","2013","7021","Annual value","USD","2844.2","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2014","2014","7021","Annual value","USD","3074.6","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2015","2015","7021","Annual value","USD","2571.5","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2016","2016","7021","Annual value","USD","2200.4","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2017","2017","7021","Annual value","USD","2562.9","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2013","2013","7021","Annual value","USD","2543.8","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","7021","Annual value","USD","2785.1","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2015","2015","7021","Annual value","USD","2856.8","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2016","2016","7021","Annual value","USD","2007.4","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2017","2017","7021","Annual value","USD","2294.8","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","0118","Millet","2013","2013","7021","Annual value","USD","669.1","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","0118","Millet","2014","2014","7021","Annual value","USD","795.7","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","0118","Millet","2015","2015","7021","Annual value","USD","752.1","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","0118","Millet","2016","2016","7021","Annual value","USD","612.4","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","0118","Millet","2017","2017","7021","Annual value","USD","904.3","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","01510","Potatoes","2013","2013","7021","Annual value","USD","493.6","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","01510","Potatoes","2015","2015","7021","Annual value","USD","321.2","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","01510","Potatoes","2016","2016","7021","Annual value","USD","433.5","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","01510","Potatoes","2017","2017","7021","Annual value","USD","504.6","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","0113","Rice","2013","2013","7021","Annual value","USD","967.6","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","0113","Rice","2014","2014","7021","Annual value","USD","966.1","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","0113","Rice","2015","2015","7021","Annual value","USD","876.6","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","0113","Rice","2016","2016","7021","Annual value","USD","934.7","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","0113","Rice","2017","2017","7021","Annual value","USD","904.3","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","0114","Sorghum","2013","2013","7021","Annual value","USD","533","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","0114","Sorghum","2014","2014","7021","Annual value","USD","630.5","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","0114","Sorghum","2015","2015","7021","Annual value","USD","633.5","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","0114","Sorghum","2016","2016","7021","Annual value","USD","555.6","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","0114","Sorghum","2017","2017","7021","Annual value","USD","533.6","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","0141","Soya beans","2013","2013","7021","Annual value","USD","674.2","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","0141","Soya beans","2014","2014","7021","Annual value","USD","637.4","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","0141","Soya beans","2015","2015","7021","Annual value","USD","639.5","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","0141","Soya beans","2016","2016","7021","Annual value","USD","598.7","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","0141","Soya beans","2017","2017","7021","Annual value","USD","539.6","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","01234","Tomatoes","2013","2013","7021","Annual value","USD","474","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","01234","Tomatoes","2014","2014","7021","Annual value","USD","533","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","01234","Tomatoes","2015","2015","7021","Annual value","USD","504.2","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","01234","Tomatoes","2016","2016","7021","Annual value","USD","546.9","A","Official figure"
"PP","Producer Prices","454","Malawi","5532","Producer Price (USD/tonne)","01234","Tomatoes","2017","2017","7021","Annual value","USD","495.9","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01212","Cabbages","2013","2013","7021","Annual value","USD","351.4","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01212","Cabbages","2014","2014","7021","Annual value","USD","342.4","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01212","Cabbages","2015","2015","7021","Annual value","USD","401.1","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01212","Cabbages","2016","2016","7021","Annual value","USD","315.9","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01212","Cabbages","2017","2017","7021","Annual value","USD","504.7","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01212","Cabbages","2018","2018","7021","Annual value","USD","629.8","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01212","Cabbages","2019","2019","7021","Annual value","USD","733.6","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01212","Cabbages","2020","2020","7021","Annual value","USD","811.2","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01212","Cabbages","2021","2021","7021","Annual value","USD","703.5","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01212","Cabbages","2022","2022","7021","Annual value","USD","788.7","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01212","Cabbages","2023","2023","7021","Annual value","USD","779.9","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2013","2013","7021","Annual value","USD","6448.9","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","7021","Annual value","USD","6675","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2015","2015","7021","Annual value","USD","5982","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2016","2016","7021","Annual value","USD","6388.6","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2017","2017","7021","Annual value","USD","7315.5","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2018","2018","7021","Annual value","USD","7536.6","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2019","2019","7021","Annual value","USD","7230.6","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2020","2020","7021","Annual value","USD","6238","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","7021","Annual value","USD","6574.6","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","7021","Annual value","USD","6742.9","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","7021","Annual value","USD","7042.9","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2013","2013","7021","Annual value","USD","2177.4","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2014","2014","7021","Annual value","USD","2179","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2015","2015","7021","Annual value","USD","1918.3","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2016","2016","7021","Annual value","USD","1916.5","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2017","2017","7021","Annual value","USD","1911.8","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2018","2018","7021","Annual value","USD","2024.7","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2019","2019","7021","Annual value","USD","1874.3","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2020","2020","7021","Annual value","USD","1676.5","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2021","2021","7021","Annual value","USD","1606","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2022","2022","7021","Annual value","USD","2236.2","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2023","2023","7021","Annual value","USD","2513.3","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2013","2013","7021","Annual value","USD","6320.1","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2014","2014","7021","Annual value","USD","6659.1","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2015","2015","7021","Annual value","USD","6045.3","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2016","2016","7021","Annual value","USD","6204.3","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2017","2017","7021","Annual value","USD","7017.8","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2018","2018","7021","Annual value","USD","7578.1","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2019","2019","7021","Annual value","USD","7353.8","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2020","2020","7021","Annual value","USD","6599.6","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2021","2021","7021","Annual value","USD","6419.5","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2022","2022","7021","Annual value","USD","7573.7","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2023","2023","7021","Annual value","USD","8014","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2013","2013","7021","Annual value","USD","2292.6","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","7021","Annual value","USD","2151.6","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2015","2015","7021","Annual value","USD","1747.6","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2016","2016","7021","Annual value","USD","1236.3","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2017","2017","7021","Annual value","USD","1484","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2018","2018","7021","Annual value","USD","2052.9","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2019","2019","7021","Annual value","USD","1905.9","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2020","2020","7021","Annual value","USD","1757","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2021","2021","7021","Annual value","USD","1728.6","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","7021","Annual value","USD","1602.9","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","7021","Annual value","USD","1596","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01510","Potatoes","2013","2013","7021","Annual value","USD","700.3","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01510","Potatoes","2014","2014","7021","Annual value","USD","710.3","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01510","Potatoes","2015","2015","7021","Annual value","USD","620.4","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01510","Potatoes","2016","2016","7021","Annual value","USD","619","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01510","Potatoes","2017","2017","7021","Annual value","USD","647.5","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01510","Potatoes","2018","2018","7021","Annual value","USD","722","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01510","Potatoes","2019","2019","7021","Annual value","USD","690.7","A","Official figure"
"PP","Producer Prices","480","Mauritius","5532","Producer Price (USD/tonne)","01510","Potatoes","2020","2020","7021","Annual value","USD","635.4","A","Official figure"
